,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
237,2022-08-05,409.66,414.15,409.6,413.47,406.826599,56814929,56814900,3.81,0.93004,412.29,"August 05, 22",0.0093004
238,2022-08-04,414.37,415.09,412.44,414.17,407.515381,45656574,45656600,-0.2,-0.04826604,414.08,"August 04, 22",-0.0004826604
239,2022-08-03,410.3,415.68,410.0,414.45,407.790863,67810555,67820600,4.15,1.01,413.27,"August 03, 22",0.0101
240,2022-08-02,409.12,413.0,406.82,408.06,401.50354,63435418,63435400,-1.06,-0.25909,409.63,"August 02, 22",-0.0025909
241,2022-08-01,409.15,413.41,408.4,410.77,404.169983,69972971,69997500,1.62,0.39594,411.08,"August 01, 22",0.0039594
242,2022-07-29,407.58,413.03,406.77,411.99,405.370422,87003672,87003700,4.41,1.08,410.67,"July 29, 22",0.0108
243,2022-07-28,401.89,406.8,398.15,406.07,399.545502,73962563,73966600,4.18,1.04,403.64,"July 28, 22",0.0104
244,2022-07-27,394.36,402.88,394.05,401.04,394.596344,82042106,82342100,6.68,1.69,398.3,"July 27, 22",0.0169
245,2022-07-26,393.84,394.06,389.95,390.89,384.609406,52946393,52946400,-2.95,-0.74904,391.86,"July 26, 22",-0.0074904
246,2022-07-25,395.75,396.47,393.21,395.57,389.214233,53599485,53631500,-0.18,-0.04548326,395.04,"July 25, 22",-0.0004548326
247,2022-07-22,398.92,400.18,392.75,395.09,388.741913,72197322,72197300,-3.83,-0.96009,395.94,"July 22, 22",-0.0096009
248,2022-07-21,394.16,398.84,391.63,398.79,392.382477,64903856,64903900,4.63,1.17,396.12,"July 21, 22",0.0117
249,2022-07-20,392.47,396.26,391.03,394.77,388.427063,71843769,71843800,2.3,0.58603,394.17,"July 20, 22",0.0058603
250,2022-07-19,386.08,392.87,385.39,392.27,385.967194,78505972,78506000,6.19,1.6,389.37,"July 19, 22",0.016
251,2022-07-18,388.38,389.09,380.66,381.95,375.81308,63203626,63203600,-6.43,-1.66,385.09,"July 18, 22",-0.0166
252,2022-07-15,382.55,385.25,380.54,385.13,378.941956,79026583,79060400,2.58,0.67442,383.32,"July 15, 22",0.0067442
253,2022-07-14,373.61,379.0498,371.04,377.91,371.837952,89704819,89704800,4.3,1.15,375.58,"July 14, 22",0.0115
254,2022-07-13,375.1,381.92,374.658,378.83,372.743164,84198649,84224600,3.73,0.9944,378.83,"July 13, 22",0.009944
255,2022-07-12,383.65,386.16,378.99,380.83,374.71106,62219178,62219200,-2.82,-0.73504,382.62,"July 12, 22",-0.0073504
256,2022-07-11,385.85,386.87,383.5,384.23,378.056427,58366945,58366900,-1.62,-0.41985,384.87,"July 11, 22",-0.0041985
257,2022-07-08,387.27,390.64,385.66,388.67,382.425079,72385765,72397800,1.4,0.3615,388.65,"July 08, 22",0.003615
258,2022-07-07,385.12,389.83,383.267,388.99,382.739929,64511919,64525900,3.87,1.0,387.63,"July 07, 22",0.01
259,2022-07-06,382.11,385.87,379.6,383.25,377.092224,70121444,70426200,1.14,0.29834,382.5,"July 06, 22",0.0029834
260,2022-07-05,375.88,381.98,372.9,381.96,375.822906,81406965,81438000,6.08,1.62,377.52,"July 05, 22",0.0162
261,2022-07-01,376.56,381.7,373.8,381.24,375.114441,74837629,74839700,4.68,1.24,378.23,"July 01, 22",0.0124
262,2022-06-30,376.24,380.6582,372.56,377.25,371.188568,112503273,112508300,1.01,0.26845,377.07,"June 30, 22",0.0026845
263,2022-06-29,381.23,382.27,378.42,380.34,374.228943,65583999,65676000,-0.89,-0.23345,380.39,"June 29, 22",-0.0023345
264,2022-06-28,390.23,393.16,380.53,380.65,374.533936,86680824,86548900,-9.58,-2.45,384.91,"June 28, 22",-0.0245
265,2022-06-27,391.05,391.36,387.44,388.59,382.346375,65955617,66009600,-2.46,-0.62908,389.08,"June 27, 22",-0.0062908
266,2022-06-24,381.4,390.09,381.365,390.08,383.812408,97948933,98050300,8.68,2.28,386.72,"June 24, 22",0.0228
267,2022-06-23,376.64,378.83,372.89,378.06,371.985535,79292135,79292100,1.42,0.37702,376.23,"June 23, 22",0.0037702
268,2022-06-22,370.62,378.72,370.18,374.39,368.374542,90059424,90059400,3.77,1.02,375.15,"June 22, 22",0.0102
269,2022-06-21,371.89,376.525,371.81,375.07,369.04361,76811861,76811900,3.18,0.85509,374.38,"June 21, 22",0.0085509
270,2022-06-17,365.51,369.38,362.17,365.86,359.981567,111113904,111113900,0.35,0.09575661,366.26,"June 17, 22",0.0009575661
271,2022-06-16,370.51,370.94,364.0799,366.65,359.207245,134219538,134473300,-3.86,-1.04,368.47,"June 16, 22",-0.0104
272,2022-06-15,377.36,383.9,372.12,379.2,371.502472,125666797,125666800,1.84,0.4876,378.05,"June 15, 22",0.004876
273,2022-06-14,376.85,377.94,370.59,373.87,366.28067,104007431,104011800,-2.98,-0.79077,374.32,"June 14, 22",-0.0079077
274,2022-06-13,379.85,381.81,373.3,375.0,367.387726,169975861,170004900,-4.85,-1.28,378.68,"June 13, 22",-0.0128
275,2022-06-10,394.88,395.7777,389.75,389.8,381.887268,131723864,132893900,-5.08,-1.29,392.88,"June 10, 22",-0.0129
276,2022-06-09,409.34,411.74,401.44,401.44,393.291016,86249796,86289800,-7.9,-1.93,406.84,"June 09, 22",-0.0193
277,2022-06-08,413.93,415.82,410.38,411.22,402.872467,64349966,64350000,-2.71,-0.6547,412.74,"June 08, 22",-0.006547
278,2022-06-07,408.1,416.22,407.61,415.74,407.30072,59259373,59272400,7.64,1.87,412.99,"June 07, 22",0.0187
279,2022-06-06,414.78,416.609,410.5523,411.79,403.430908,57503038,57508900,-2.99,-0.72086,413.06,"June 06, 22",-0.0072086
280,2022-06-03,412.4,414.04,409.51,410.54,402.206329,71874281,71874300,-1.86,-0.45102,411.86,"June 03, 22",-0.0045102
281,2022-06-02,409.42,417.44,407.04,417.39,408.917236,79409633,79609600,7.97,1.95,413.37,"June 02, 22",0.0195
282,2022-06-01,415.17,416.24,406.93,409.59,401.275574,86565813,86585800,-5.58,-1.34,410.79,"June 01, 22",-0.0134
283,2022-05-31,413.55,416.46,410.03,412.93,404.547729,95936980,95937000,-0.62,-0.14992,413.4,"May 31, 22",-0.0014992
284,2022-05-27,407.91,415.3801,407.7,415.26,406.830475,84769855,84768700,7.35,1.8,412.48,"May 27, 22",0.018
285,2022-05-26,398.67,407.04,398.45,405.31,397.082458,82123839,82168300,6.64,1.67,404.26,"May 26, 22",0.0167
286,2022-05-25,392.31,399.45,391.89,397.37,389.303619,91397866,91472900,5.06,1.29,395.78,"May 25, 22",0.0129
287,2022-05-24,392.56,395.15,386.96,393.89,385.894257,91380131,91448800,1.33,0.3388,391.55,"May 24, 22",0.003388
288,2022-05-23,392.83,397.73,390.38,396.92,388.862732,76371878,76414900,4.09,1.04,395.18,"May 23, 22",0.0104
289,2022-05-20,393.25,397.03,380.54,389.63,381.720764,131137197,131432200,-3.62,-0.92053,387.05,"May 20, 22",-0.0092053
290,2022-05-19,388.62,394.14,387.11,389.46,381.554199,98477715,98510700,0.84,0.21615,390.35,"May 19, 22",0.0021615
291,2022-05-18,403.5,403.8,390.55,391.86,383.905396,117669645,117674500,-11.64,-2.88,396.03,"May 18, 22",-0.0288
292,2022-05-17,406.53,408.57,402.5824,408.32,400.031372,82720710,83029700,1.79,0.44031,405.75,"May 17, 22",0.0044031
293,2022-05-16,399.98,403.97,397.6,400.09,391.968445,78582794,78622400,0.11,0.02750138,400.64,"May 16, 22",0.0002750138
294,2022-05-13,396.71,403.18,395.61,401.72,393.565308,104060921,104174400,5.01,1.26,399.87,"May 13, 22",0.0126
295,2022-05-12,389.37,395.8,385.15,392.34,384.375732,125090753,125090800,2.97,0.76277,389.99,"May 12, 22",0.0076277
296,2022-05-11,398.07,404.04,391.96,392.75,384.777374,142360992,142361000,-5.32,-1.34,397.44,"May 11, 22",-0.0134
297,2022-05-10,404.49,406.08,394.82,399.09,390.988678,132497200,132497200,-5.4,-1.34,399.84,"May 10, 22",-0.0134
298,2022-05-09,405.1,406.41,396.5,398.17,390.087402,155571067,155586100,-6.93,-1.71,401.92,"May 09, 22",-0.0171
299,2022-05-06,411.1,414.8,405.73,411.34,402.990051,151746311,151770800,0.24,0.05837996,410.52,"May 06, 22",0.0005837996
300,2022-05-05,424.55,425.0,409.44,413.81,405.409912,172929106,172929100,-10.74,-2.53,415.44,"May 05, 22",-0.0253
301,2022-05-04,417.08,429.66,413.7099,429.06,420.350342,144247895,144247900,11.98,2.87,421.27,"May 04, 22",0.0287
302,2022-05-03,415.01,418.93,413.36,416.38,407.927734,100013490,100028200,1.37,0.33011,416.11,"May 03, 22",0.0033011
303,2022-05-02,412.07,415.92,405.02,414.48,406.066315,158312526,158312500,2.41,0.58485,411.15,"May 02, 22",0.0058485
304,2022-04-29,423.59,425.87,411.21,412.0,403.636627,145311088,145491100,-11.59,-2.74,416.86,"April 29, 22",-0.0274
305,2022-04-28,422.29,429.64,417.6,427.81,419.125732,105375338,105449100,5.52,1.31,424.06,"April 28, 22",0.0131
306,2022-04-27,417.24,422.92,415.01,417.27,408.799652,121980990,122030000,0.03,0.00719011,418.84,"April 27, 22",7.19011e-05
307,2022-04-26,425.83,426.04,416.07,416.1,407.653442,103996312,103996300,-9.73,-2.28,420.04,"April 26, 22",-0.0228
308,2022-04-25,423.67,428.69,418.84,428.51,419.811523,119636648,119647700,4.84,1.14,423.96,"April 25, 22",0.0114
309,2022-04-22,436.91,438.0825,425.44,426.04,417.391663,132371772,132471800,-10.87,-2.49,429.82,"April 22, 22",-0.0249
310,2022-04-21,448.54,450.01,437.1,438.06,429.167664,85417327,85417300,-10.48,-2.34,442.76,"April 21, 22",-0.0234
311,2022-04-20,446.92,447.57,443.48,444.71,435.682617,65210049,65224400,-2.21,-0.4945,445.61,"April 20, 22",-0.004945
312,2022-04-19,437.86,445.8,437.68,445.04,436.005951,77784013,77821000,7.18,1.64,443.07,"April 19, 22",0.0164
313,2022-04-18,436.81,439.75,435.61,437.97,429.079498,64950498,66002500,1.16,0.26556,437.84,"April 18, 22",0.0026556
314,2022-04-14,443.55,444.7301,437.68,437.79,428.903137,97869451,97869500,-5.76,-1.3,440.27,"April 14, 22",-0.013
315,2022-04-13,438.03,444.11,437.84,443.31,434.311066,73950154,74070400,5.28,1.21,441.26,"April 13, 22",0.0121
316,2022-04-12,443.08,445.75,436.6501,438.29,429.392975,84363635,84363600,-4.79,-1.08,440.81,"April 12, 22",-0.0108
317,2022-04-11,444.11,445.0,439.39,439.92,430.989899,89770538,89770500,-4.19,-0.94346,442.21,"April 11, 22",-0.0094346
318,2022-04-08,447.97,450.63,445.94,447.57,438.484619,79205711,79272700,-0.4,-0.08929169,448.25,"April 08, 22",-0.0008929169
319,2022-04-07,445.59,450.69,443.53,448.77,439.660248,78097214,78097200,3.18,0.71366,447.11,"April 07, 22",0.0071366
320,2022-04-06,446.89,448.93,443.47,446.52,437.455902,106844970,106898000,-0.37,-0.08279442,446.35,"April 06, 22",-0.0008279442
321,2022-04-05,455.22,457.83,449.82,451.03,441.874329,74213133,74214500,-4.19,-0.92043,453.41,"April 05, 22",-0.0092043
322,2022-04-04,453.13,456.91,452.26,456.8,447.527222,59504500,59601000,3.67,0.80992,455.31,"April 04, 22",0.0080992
323,2022-04-01,453.31,453.46,449.14,452.92,443.726013,88973773,89048800,-0.39,-0.08603384,451.85,"April 01, 22",-0.0008603384
324,2022-03-31,457.89,458.76,451.16,451.64,442.471985,121083948,121699900,-6.25,-1.36,455.38,"March 31, 22",-0.0136
325,2022-03-30,460.34,461.195,456.465,458.7,449.388672,79155242,79666900,-1.64,-0.35626,459.17,"March 30, 22",-0.0035626
326,2022-03-29,460.02,462.07,457.18,461.55,452.180786,86556542,86581500,1.53,0.33259,459.64,"March 29, 22",0.0033259
327,2022-03-28,452.06,455.91,450.06,455.91,446.655273,68289867,68529800,3.85,0.85166,453.28,"March 28, 22",0.0085166
328,2022-03-25,451.16,452.98,448.43,452.69,443.500641,76738724,77101300,1.53,0.33913,451.05,"March 25, 22",0.0033913
329,2022-03-24,445.94,450.5,444.76,450.49,441.345276,64736892,64736900,4.55,1.02,447.72,"March 24, 22",0.0102
330,2022-03-23,446.91,448.49,443.71,443.8,434.791107,79367033,79426100,-3.11,-0.69589,446.05,"March 23, 22",-0.0069589
331,2022-03-22,445.86,450.58,445.86,449.59,440.463593,74280394,74650400,3.73,0.83659,448.57,"March 22, 22",0.0083659
332,2022-03-21,444.34,446.46,440.68,444.39,435.369202,88249756,88349800,0.05,0.01125264,443.8,"March 21, 22",0.0001125264
333,2022-03-18,438.0,444.86,437.22,444.52,435.49649,106332044,106345500,6.52,1.49,441.52,"March 18, 22",0.0149
334,2022-03-17,433.59,441.07,433.19,441.07,430.77829,102651870,102676900,7.48,1.73,437.7,"March 17, 22",0.0173
335,2022-03-16,429.89,435.68,424.8,435.62,425.455414,144704805,144954800,5.73,1.33,431.39,"March 16, 22",0.0133
336,2022-03-15,419.77,426.84,418.42,426.17,416.225952,106134117,106219100,6.4,1.52,422.76,"March 15, 22",0.0152
337,2022-03-14,420.89,424.55,415.79,417.0,407.269928,95729188,95729200,-3.89,-0.92423,419.18,"March 14, 22",-0.0092423
338,2022-03-11,428.12,428.77,419.53,420.07,410.268311,95360277,95636300,-8.05,-1.88,423.95,"March 11, 22",-0.0188
339,2022-03-10,422.52,426.43,420.44,425.48,415.552063,93972655,93972700,2.96,0.70056,423.88,"March 10, 22",0.0070056
340,2022-03-09,425.14,429.51,422.82,427.41,417.437012,116832265,116990800,2.27,0.53394,426.18,"March 09, 22",0.0053394
341,2022-03-08,419.62,427.21,415.12,416.25,406.537415,164739744,164772700,-3.37,-0.80311,419.76,"March 08, 22",-0.0080311
342,2022-03-07,431.55,432.3018,419.36,419.43,409.643188,137811760,137896600,-12.12,-2.81,423.96,"March 07, 22",-0.0281
343,2022-03-04,431.75,433.37,427.88,432.17,422.085938,114083256,113978200,0.42,0.09727852,430.92,"March 04, 22",0.0009727852
344,2022-03-03,440.47,441.11,433.8,435.71,425.543304,105501715,105501700,-4.76,-1.08,436.91,"March 03, 22",-0.0108
345,2022-03-02,432.37,439.72,431.57,437.89,427.672485,117711825,117726500,5.52,1.28,436.23,"March 02, 22",0.0128
346,2022-03-01,435.04,437.17,427.11,429.98,419.947052,137720158,137785900,-5.06,-1.16,431.67,"March 01, 22",-0.0116
347,2022-02-28,432.03,438.2,430.7,436.63,426.441864,145594529,145615000,4.6,1.06,434.57,"February 28, 22",0.0106
348,2022-02-25,429.61,437.84,427.86,437.75,427.535736,121785659,121804500,8.14,1.89,434.35,"February 25, 22",0.0189
349,2022-02-24,411.02,428.76,410.64,428.3,418.306213,213923446,213942900,17.28,4.2,419.75,"February 24, 22",0.042
350,2022-02-23,432.66,433.26,421.35,421.95,412.104462,132374005,132578000,-10.71,-2.48,425.91,"February 23, 22",-0.0248
351,2022-02-22,431.89,435.5,425.86,429.57,419.546631,124379870,124391800,-2.32,-0.53717,430.71,"February 22, 22",-0.0053717
352,2022-02-18,437.33,438.66,431.82,434.23,424.0979,132502896,132642900,-3.1,-0.70885,435.23,"February 18, 22",-0.0070885
353,2022-02-17,443.22,446.5652,436.42,437.06,426.861816,102259108,102259100,-6.16,-1.39,439.98,"February 17, 22",-0.0139
354,2022-02-16,443.93,448.055,441.94,446.6,436.17926,84815085,84863600,2.67,0.60145,444.97,"February 16, 22",0.0060145
355,2022-02-15,443.73,446.28,443.18,446.1,435.690918,88641503,88482700,2.37,0.53411,444.68,"February 15, 22",0.0053411
356,2022-02-14,439.92,441.6,435.34,439.02,428.776093,122934262,123006300,-0.9,-0.20458,438.9,"February 14, 22",-0.0020458
357,2022-02-11,449.41,451.605,438.94,440.46,430.182465,153214597,153214600,-8.95,-1.99,444.17,"February 11, 22",-0.0199
358,2022-02-10,451.34,457.71,447.2,449.32,438.835815,140103712,140103700,-2.02,-0.44756,452.91,"February 10, 22",-0.0044756
359,2022-02-09,455.22,457.88,455.005,457.54,446.863953,92495929,92589900,2.32,0.50964,455.93,"February 09, 22",0.0050964
360,2022-02-08,446.73,451.92,445.22,450.94,440.417969,80981286,81012000,4.21,0.9424,449.08,"February 08, 22",0.009424
361,2022-02-07,449.51,450.99,445.85,447.26,436.823822,84472859,84472900,-2.25,-0.50055,448.62,"February 07, 22",-0.0050055
362,2022-02-04,446.35,452.78,443.83,448.7,438.230194,118436652,118454400,2.35,0.52649,448.32,"February 04, 22",0.0052649
363,2022-02-03,450.95,452.97,445.71,446.6,436.17926,118024442,118024400,-4.35,-0.96463,449.83,"February 03, 22",-0.0096463
364,2022-02-02,455.5,458.12,453.05,457.35,446.678406,116776953,117361000,1.85,0.40615,455.66,"February 02, 22",0.0040615
365,2022-02-01,450.68,453.63,446.9384,452.95,442.381073,123155381,123155400,2.27,0.50368,450.71,"February 01, 22",0.0050368
366,2022-01-31,441.24,450.28,439.81,449.91,439.412018,152106025,152251400,8.67,1.96,445.9,"January 31, 22",0.0196
367,2022-01-28,432.68,442.0,427.82,441.95,431.637726,164188170,164457400,9.27,2.14,435.34,"January 28, 22",0.0214
368,2022-01-27,438.26,441.59,429.45,431.24,421.177612,149846107,149878300,-7.02,-1.6,434.6,"January 27, 22",-0.016
369,2022-01-26,440.72,444.04,428.86,433.38,423.2677,186240418,186391100,-7.34,-1.67,437.14,"January 26, 22",-0.0167
370,2022-01-25,433.06,439.72,427.15,434.47,424.332275,167685150,167997300,1.41,0.32559,433.69,"January 25, 22",0.0032559
371,2022-01-24,432.03,440.38,420.76,439.84,429.576965,252248938,251783900,7.81,1.81,430.72,"January 24, 22",0.0181
372,2022-01-21,445.56,448.06,437.95,437.98,427.760376,202025141,202271200,-7.58,-1.7,442.54,"January 21, 22",-0.017
373,2022-01-20,453.75,458.74,444.5,446.75,436.325745,122001796,122379700,-7.0,-1.54,452.39,"January 20, 22",-0.0154
374,2022-01-19,458.13,459.6124,451.46,451.75,441.209106,108347069,109357600,-6.38,-1.39,455.53,"January 19, 22",-0.0139
375,2022-01-18,459.74,459.96,455.31,456.49,445.838501,109851226,109709100,-3.25,-0.70692,457.97,"January 18, 22",-0.0070692
376,2022-01-14,461.19,465.09,459.9,464.72,453.876434,95890948,95890900,3.53,0.76541,462.95,"January 14, 22",0.0076541
377,2022-01-13,472.19,472.88,463.44,464.53,453.690857,91137601,91173100,-7.66,-1.62,467.94,"January 13, 22",-0.0162
378,2022-01-12,471.59,473.2,468.94,471.02,460.029419,67602444,67605400,-0.57,-0.12087,471.0,"January 12, 22",-0.0012087
379,2022-01-11,465.23,469.85,462.05,469.75,458.789063,74189562,74303100,4.52,0.97156,466.49,"January 11, 22",0.0097156
380,2022-01-10,462.7,465.74,456.5973,465.51,454.64801,119361988,119362000,2.81,0.6073,461.59,"January 10, 22",0.006073
381,2022-01-07,467.95,469.2,464.65,466.09,455.214478,85111593,85111600,-1.86,-0.39748,466.94,"January 07, 22",-0.0039748
382,2022-01-06,467.89,470.82,465.43,467.94,457.021271,86498500,86858900,0.05,0.01068627,468.48,"January 06, 22",0.0001068627
383,2022-01-05,477.16,477.98,468.2801,468.38,457.45108,104494940,104538900,-8.78,-1.84,473.23,"January 05, 22",-0.0184
384,2022-01-04,479.22,479.98,475.58,477.55,466.407043,71070678,71178700,-1.67,-0.34848,477.87,"January 04, 22",-0.0034848
385,2022-01-03,476.3,477.85,473.85,477.71,466.563324,72668233,72668200,1.41,0.29603,476.53,"January 03, 22",0.0029603
386,2021-12-31,475.64,476.86,474.67,474.96,463.877441,64917431,65237400,-0.68,-0.14297,475.62,"December 31, 21",-0.0014297
387,2021-12-30,477.93,479.0,475.67,476.16,465.0495,55329041,55329000,-1.77,-0.37035,477.46,"December 30, 21",-0.0037035
388,2021-12-29,476.98,478.56,475.92,477.48,466.338715,54091464,54503000,0.5,0.10483,477.27,"December 29, 21",0.0010483
389,2021-12-28,477.72,478.81,476.06,476.87,465.742889,46974585,47274600,-0.85,-0.17793,477.23,"December 28, 21",-0.0017793
390,2021-12-27,472.06,477.31,472.01,477.26,466.12384,56808619,56808600,5.2,1.1,475.28,"December 27, 21",0.011
391,2021-12-23,468.75,472.19,468.64,470.6,459.619263,56139745,56439700,1.85,0.39467,470.61,"December 23, 21",0.0039467
392,2021-12-22,462.79,467.81,462.58,467.69,456.77713,58790223,58890200,4.9,1.06,465.8,"December 22, 21",0.0106
393,2021-12-21,458.61,463.21,456.31,463.06,452.255157,69806260,69806300,4.45,0.97032,460.3,"December 21, 21",0.0097032
394,2021-12-20,454.48,455.4,451.14,454.98,444.363678,106788817,107134800,0.5,0.11002,454.18,"December 20, 21",0.0011002
395,2021-12-17,461.55,464.74,458.06,459.87,449.139587,135583150,135511600,-1.68,-0.36399,461.5,"December 17, 21",-0.0036399
396,2021-12-16,472.57,472.87,464.8,466.45,453.971161,116494626,116568600,-6.12,-1.3,468.71,"December 16, 21",-0.013
397,2021-12-15,463.42,470.86,460.74,470.6,458.010162,116899251,116899300,7.18,1.55,465.84,"December 15, 21",0.0155
398,2021-12-14,463.09,465.74,460.25,463.36,450.963806,97159128,97264100,0.27,0.058304,463.2,"December 14, 21",0.00058304
399,2021-12-13,470.19,470.56,466.27,466.57,454.087952,87724680,87724700,-3.62,-0.7699,468.06,"December 13, 21",-0.007699
400,2021-12-10,469.23,470.9,466.51,470.74,458.146393,77128507,77159800,1.51,0.3218,468.93,"December 10, 21",0.003218
401,2021-12-09,468.15,469.6291,466.14,466.35,453.87384,61272568,61272600,-1.8,-0.38449,467.96,"December 09, 21",-0.0038449
402,2021-12-08,468.7,470.0,466.83,469.52,456.958984,71609277,72238800,0.82,0.17495,468.59,"December 08, 21",0.0017495
403,2021-12-07,464.41,468.88,458.6546,468.28,455.752167,95467688,95484700,3.87,0.83332,466.81,"December 07, 21",0.0083332
404,2021-12-06,456.13,460.79,453.56,458.79,446.516113,97477532,98977500,2.66,0.58317,457.58,"December 06, 21",0.0058317
405,2021-12-03,459.17,460.3,448.92,453.42,441.289734,137331647,137331600,-5.75,-1.25,453.04,"December 03, 21",-0.0125
406,2021-12-02,450.73,459.07,450.31,457.4,445.163269,127637758,127637800,6.67,1.48,455.7,"December 02, 21",0.0148
407,2021-12-01,461.64,464.67,450.29,450.5,438.447876,132414435,131939200,-11.14,-2.41,457.42,"December 01, 21",-0.0241
408,2021-11-30,462.0,464.03,455.3,455.56,443.372498,148559598,148559600,-6.44,-1.39,458.84,"November 30, 21",-0.0139
409,2021-11-29,464.07,466.56,461.73,464.6,452.170654,86240818,86268800,0.53,0.11421,464.07,"November 29, 21",0.0011421
410,2021-11-26,462.34,463.9,457.77,458.97,446.691284,112669635,112669600,-3.37,-0.7289,461.28,"November 26, 21",-0.007289
411,2021-11-24,466.06,469.57,465.19,469.44,456.881165,61508813,61858800,3.38,0.72523,468.05,"November 24, 21",0.0072523
412,2021-11-23,467.22,469.095,464.45,468.19,455.664612,73206538,73206500,0.97,0.20761,466.99,"November 23, 21",0.0020761
413,2021-11-22,470.89,473.54,467.35,467.57,455.061218,72491954,72762000,-3.32,-0.70505,470.44,"November 22, 21",-0.0070505
414,2021-11-19,469.61,470.94,468.5,468.89,456.345886,54378573,57315600,-0.72,-0.15332,469.44,"November 19, 21",-0.0015332
415,2021-11-18,469.24,470.01,466.34,469.73,457.163422,50625607,50625600,0.49,0.10442,468.78,"November 18, 21",0.0010442
416,2021-11-17,469.0,469.19,467.48,468.14,455.615967,47158289,47858300,-0.86,-0.18337,468.37,"November 17, 21",-0.0018337
417,2021-11-16,467.15,470.485,467.07,469.28,456.725433,48857502,48857500,2.13,0.45596,469.05,"November 16, 21",0.0045596
418,2021-11-15,468.64,468.81,466.23,467.43,454.924896,46967500,46980500,-1.21,-0.25819,467.37,"November 15, 21",-0.0025819
419,2021-11-12,465.12,467.86,464.11,467.27,454.769226,53466654,53466700,2.15,0.46225,466.31,"November 12, 21",0.0046225
420,2021-11-11,465.21,465.29,463.75,463.77,451.362885,34848494,34848500,-1.44,-0.30954,464.37,"November 11, 21",-0.0030954
421,2021-11-10,465.58,467.38,462.04,463.62,451.216858,69429644,69429700,-1.96,-0.42098,464.88,"November 10, 21",-0.0042098
422,2021-11-09,469.32,469.57,465.88,467.38,454.876312,51132147,51149100,-1.94,-0.41336,467.3,"November 09, 21",-0.0041336
423,2021-11-08,469.7,470.23,468.2031,468.93,456.384796,50192592,50405200,-0.77,-0.16393,468.99,"November 08, 21",-0.0016393
424,2021-11-05,469.28,470.65,466.92,468.53,455.995544,66100363,66390600,-0.75,-0.15982,468.88,"November 05, 21",-0.0015982
425,2021-11-04,465.36,467.0,464.99,466.91,454.418884,52842687,52847100,1.55,0.33308,465.96,"November 04, 21",0.0033308
426,2021-11-03,461.3,465.15,460.83,464.72,452.287415,52507426,52509800,3.42,0.74138,463.01,"November 03, 21",0.0074138
427,2021-11-02,460.22,462.23,460.08,461.9,449.542908,48504417,48908400,1.68,0.36504,461.36,"November 02, 21",0.0036504
428,2021-11-01,460.3,460.7021,458.2,460.04,447.732666,48433642,48433600,-0.26,-0.0564849,459.46,"November 01, 21",-0.000564849
429,2021-10-29,455.87,459.56,455.56,459.25,446.963776,70147024,70162400,3.38,0.74144,458.31,"October 29, 21",0.0074144
430,2021-10-28,455.46,458.4,455.45,458.32,446.058685,51412959,51437900,2.86,0.62794,456.84,"October 28, 21",0.0062794
431,2021-10-27,456.45,457.16,453.86,453.94,441.795807,72215997,72438000,-2.51,-0.5499,455.22,"October 27, 21",-0.005499
432,2021-10-26,457.2,458.49,455.56,455.96,443.761719,55858916,56075100,-1.24,-0.27122,456.87,"October 26, 21",-0.0027122
433,2021-10-25,454.28,455.9,452.39,455.55,443.362793,45173607,45214500,1.27,0.27956,454.63,"October 25, 21",0.0027956
434,2021-10-22,453.13,454.67,451.05,453.12,440.997742,58745088,58845100,-0.01,-0.00220687,453.04,"October 22, 21",-2.20687e-05
435,2021-10-21,451.77,453.829,451.31,453.59,441.45517,41055438,41305400,1.82,0.40286,452.49,"October 21, 21",0.0040286
436,2021-10-20,451.13,452.732,451.01,452.41,440.306793,49571569,49571600,1.28,0.28373,451.91,"October 20, 21",0.0028373
437,2021-10-19,448.92,450.71,448.27,450.64,438.584137,46957827,46996800,1.72,0.38314,449.83,"October 19, 21",0.0038314
438,2021-10-18,443.97,447.55,443.27,447.19,435.22644,62213228,62213200,3.22,0.72527,446.28,"October 18, 21",0.0072527
439,2021-10-15,444.75,446.26,444.09,445.87,433.941742,66145960,66260200,1.12,0.25183,445.16,"October 15, 21",0.0025183
440,2021-10-14,439.08,442.66,438.58,442.5,430.661896,67509325,70236800,3.42,0.7789,441.0,"October 14, 21",0.007789
441,2021-10-13,434.71,436.05,431.54,435.18,423.53775,72761979,72974000,0.47,0.10812,434.08,"October 13, 21",0.0010812
442,2021-10-12,435.67,436.1,432.78,433.62,422.01944,71170063,71181200,-2.05,-0.47054,434.37,"October 12, 21",-0.0047054
443,2021-10-11,437.16,440.26,434.62,434.69,423.060822,65233283,65233300,-2.47,-0.56501,437.14,"October 11, 21",-0.0056501
444,2021-10-08,439.48,439.89,437.19,437.86,426.145966,74665304,74557400,-1.62,-0.36862,438.4,"October 08, 21",-0.0036862
445,2021-10-07,438.39,441.68,438.2,438.66,426.924622,72335949,72437500,0.27,0.061589,439.68,"October 07, 21",0.00061589
446,2021-10-06,429.27,435.1199,427.54,434.9,423.265167,112977345,113032200,5.63,1.31,431.7,"October 06, 21",0.0131
447,2021-10-05,430.24,435.49,429.39,433.1,421.513367,90682519,90682500,2.86,0.66475,433.13,"October 05, 21",0.0066475
448,2021-10-04,433.0,433.96,426.36,428.64,417.172729,128346956,128570000,-4.36,-1.01,429.08,"October 04, 21",-0.0101
